object_id,content_id,content_id_y,account_id,account_id_y,time_delta,speed_category
https://www.facebook.com/coord_url_015/,133,142,Account03,Account12,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,143,Account03,Account13,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,144,Account03,Account14,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,145,Account03,Account15,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,146,Account03,Account16,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,147,Account03,Account17,112,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,148,Account03,Account18,120,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,149,Account03,Account19,128,Fast (1-5min)
https://www.facebook.com/coord_url_015/,133,150,Account03,Account20,136,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,135,Account04,Account05,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,136,Account04,Account06,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,137,Account04,Account07,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,138,Account04,Account08,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,139,Account04,Account09,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,140,Account04,Account10,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,141,Account04,Account11,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,134,142,Account04,Account12,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,143,Account04,Account13,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,144,Account04,Account14,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,145,Account04,Account15,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,146,Account04,Account16,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,147,Account04,Account17,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,148,Account04,Account18,112,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,149,Account04,Account19,120,Fast (1-5min)
https://www.facebook.com/coord_url_015/,134,150,Account04,Account20,128,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,136,Account05,Account06,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,137,Account05,Account07,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,138,Account05,Account08,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,139,Account05,Account09,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,140,Account05,Account10,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,141,Account05,Account11,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,142,Account05,Account12,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,135,143,Account05,Account13,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,144,Account05,Account14,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,145,Account05,Account15,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,146,Account05,Account16,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,147,Account05,Account17,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,148,Account05,Account18,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,149,Account05,Account19,112,Fast (1-5min)
https://www.facebook.com/coord_url_015/,135,150,Account05,Account20,120,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,137,Account06,Account07,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,138,Account06,Account08,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,139,Account06,Account09,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,140,Account06,Account10,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,141,Account06,Account11,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,142,Account06,Account12,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,143,Account06,Account13,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,136,144,Account06,Account14,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,145,Account06,Account15,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,146,Account06,Account16,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,147,Account06,Account17,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,148,Account06,Account18,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,149,Account06,Account19,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,136,150,Account06,Account20,112,Fast (1-5min)
https://www.facebook.com/coord_url_015/,137,138,Account07,Account08,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,139,Account07,Account09,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,140,Account07,Account10,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,141,Account07,Account11,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,142,Account07,Account12,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,143,Account07,Account13,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,144,Account07,Account14,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,137,145,Account07,Account15,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,137,146,Account07,Account16,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,137,147,Account07,Account17,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,137,148,Account07,Account18,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,137,149,Account07,Account19,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,137,150,Account07,Account20,104,Fast (1-5min)
https://www.facebook.com/coord_url_015/,138,139,Account08,Account09,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,140,Account08,Account10,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,141,Account08,Account11,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,142,Account08,Account12,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,143,Account08,Account13,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,144,Account08,Account14,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,145,Account08,Account15,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,138,146,Account08,Account16,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,138,147,Account08,Account17,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,138,148,Account08,Account18,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,138,149,Account08,Account19,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,138,150,Account08,Account20,96,Fast (1-5min)
https://www.facebook.com/coord_url_015/,139,140,Account09,Account10,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,141,Account09,Account11,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,142,Account09,Account12,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,143,Account09,Account13,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,144,Account09,Account14,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,145,Account09,Account15,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,146,Account09,Account16,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,139,147,Account09,Account17,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,139,148,Account09,Account18,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,139,149,Account09,Account19,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,139,150,Account09,Account20,88,Fast (1-5min)
https://www.facebook.com/coord_url_015/,140,141,Account10,Account11,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,142,Account10,Account12,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,143,Account10,Account13,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,144,Account10,Account14,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,145,Account10,Account15,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,146,Account10,Account16,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,147,Account10,Account17,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,140,148,Account10,Account18,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,140,149,Account10,Account19,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,140,150,Account10,Account20,80,Fast (1-5min)
https://www.facebook.com/coord_url_015/,141,142,Account11,Account12,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,143,Account11,Account13,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,144,Account11,Account14,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,145,Account11,Account15,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,146,Account11,Account16,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,147,Account11,Account17,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,148,Account11,Account18,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,141,149,Account11,Account19,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,141,150,Account11,Account20,72,Fast (1-5min)
https://www.facebook.com/coord_url_015/,142,143,Account12,Account13,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,144,Account12,Account14,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,145,Account12,Account15,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,146,Account12,Account16,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,147,Account12,Account17,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,148,Account12,Account18,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,149,Account12,Account19,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,142,150,Account12,Account20,64,Fast (1-5min)
https://www.facebook.com/coord_url_015/,143,144,Account13,Account14,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,143,145,Account13,Account15,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,143,146,Account13,Account16,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,143,147,Account13,Account17,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,143,148,Account13,Account18,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,143,149,Account13,Account19,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,143,150,Account13,Account20,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,144,145,Account14,Account15,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,144,146,Account14,Account16,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,144,147,Account14,Account17,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,144,148,Account14,Account18,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,144,149,Account14,Account19,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,144,150,Account14,Account20,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,145,146,Account15,Account16,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,145,147,Account15,Account17,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,145,148,Account15,Account18,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,145,149,Account15,Account19,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,145,150,Account15,Account20,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,146,147,Account16,Account17,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,146,148,Account16,Account18,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,146,149,Account16,Account19,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,146,150,Account16,Account20,32,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,147,148,Account17,Account18,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,147,149,Account17,Account19,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,147,150,Account17,Account20,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,148,149,Account18,Account19,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,148,150,Account18,Account20,16,Very Fast (0-60s)
https://www.facebook.com/coord_url_015/,149,150,Account19,Account20,8,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,151,152,Account02,Account04,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,151,153,Account02,Account06,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,151,154,Account02,Account08,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,151,155,Account02,Account10,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,151,156,Account02,Account12,75,Fast (1-5min)
https://www.facebook.com/coord_url_016/,151,157,Account02,Account14,90,Fast (1-5min)
https://www.facebook.com/coord_url_016/,151,158,Account02,Account16,105,Fast (1-5min)
https://www.facebook.com/coord_url_016/,151,159,Account02,Account18,120,Fast (1-5min)
https://www.facebook.com/coord_url_016/,151,160,Account02,Account20,135,Fast (1-5min)
https://www.facebook.com/coord_url_016/,152,153,Account04,Account06,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,152,154,Account04,Account08,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,152,155,Account04,Account10,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,152,156,Account04,Account12,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,152,157,Account04,Account14,75,Fast (1-5min)
https://www.facebook.com/coord_url_016/,152,158,Account04,Account16,90,Fast (1-5min)
https://www.facebook.com/coord_url_016/,152,159,Account04,Account18,105,Fast (1-5min)
https://www.facebook.com/coord_url_016/,152,160,Account04,Account20,120,Fast (1-5min)
https://www.facebook.com/coord_url_016/,153,154,Account06,Account08,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,153,155,Account06,Account10,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,153,156,Account06,Account12,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,153,157,Account06,Account14,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,153,158,Account06,Account16,75,Fast (1-5min)
https://www.facebook.com/coord_url_016/,153,159,Account06,Account18,90,Fast (1-5min)
https://www.facebook.com/coord_url_016/,153,160,Account06,Account20,105,Fast (1-5min)
https://www.facebook.com/coord_url_016/,154,155,Account08,Account10,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,154,156,Account08,Account12,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,154,157,Account08,Account14,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,154,158,Account08,Account16,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,154,159,Account08,Account18,75,Fast (1-5min)
https://www.facebook.com/coord_url_016/,154,160,Account08,Account20,90,Fast (1-5min)
https://www.facebook.com/coord_url_016/,155,156,Account10,Account12,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,155,157,Account10,Account14,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,155,158,Account10,Account16,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,155,159,Account10,Account18,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,155,160,Account10,Account20,75,Fast (1-5min)
https://www.facebook.com/coord_url_016/,156,157,Account12,Account14,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,156,158,Account12,Account16,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,156,159,Account12,Account18,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,156,160,Account12,Account20,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,157,158,Account14,Account16,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,157,159,Account14,Account18,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,157,160,Account14,Account20,45,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,158,159,Account16,Account18,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,158,160,Account16,Account20,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_016/,159,160,Account18,Account20,15,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,161,162,Account01,Account03,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,161,163,Account01,Account05,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,161,164,Account01,Account07,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,161,165,Account01,Account09,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,161,166,Account01,Account11,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,161,167,Account01,Account13,72,Fast (1-5min)
https://www.facebook.com/coord_url_017/,161,168,Account01,Account15,84,Fast (1-5min)
https://www.facebook.com/coord_url_017/,161,169,Account01,Account17,96,Fast (1-5min)
https://www.facebook.com/coord_url_017/,161,170,Account01,Account19,108,Fast (1-5min)
https://www.facebook.com/coord_url_017/,162,163,Account03,Account05,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,162,164,Account03,Account07,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,162,165,Account03,Account09,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,162,166,Account03,Account11,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,162,167,Account03,Account13,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,162,168,Account03,Account15,72,Fast (1-5min)
https://www.facebook.com/coord_url_017/,162,169,Account03,Account17,84,Fast (1-5min)
https://www.facebook.com/coord_url_017/,162,170,Account03,Account19,96,Fast (1-5min)
https://www.facebook.com/coord_url_017/,163,164,Account05,Account07,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,163,165,Account05,Account09,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,163,166,Account05,Account11,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,163,167,Account05,Account13,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,163,168,Account05,Account15,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,163,169,Account05,Account17,72,Fast (1-5min)
https://www.facebook.com/coord_url_017/,163,170,Account05,Account19,84,Fast (1-5min)
https://www.facebook.com/coord_url_017/,164,165,Account07,Account09,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,164,166,Account07,Account11,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,164,167,Account07,Account13,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,164,168,Account07,Account15,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,164,169,Account07,Account17,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,164,170,Account07,Account19,72,Fast (1-5min)
https://www.facebook.com/coord_url_017/,165,166,Account09,Account11,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,165,167,Account09,Account13,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,165,168,Account09,Account15,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,165,169,Account09,Account17,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,165,170,Account09,Account19,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,166,167,Account11,Account13,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,166,168,Account11,Account15,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,166,169,Account11,Account17,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,166,170,Account11,Account19,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,167,168,Account13,Account15,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,167,169,Account13,Account17,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,167,170,Account13,Account19,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,168,169,Account15,Account17,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,168,170,Account15,Account19,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_017/,169,170,Account17,Account19,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,172,Account05,Account06,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,173,Account05,Account07,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,174,Account05,Account08,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,175,Account05,Account09,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,176,Account05,Account10,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,177,Account05,Account11,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,171,178,Account05,Account12,70,Fast (1-5min)
https://www.facebook.com/coord_url_018/,172,173,Account06,Account07,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,172,174,Account06,Account08,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,172,175,Account06,Account09,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,172,176,Account06,Account10,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,172,177,Account06,Account11,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,172,178,Account06,Account12,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,173,174,Account07,Account08,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,173,175,Account07,Account09,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,173,176,Account07,Account10,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,173,177,Account07,Account11,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,173,178,Account07,Account12,50,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,174,175,Account08,Account09,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,174,176,Account08,Account10,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,174,177,Account08,Account11,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,174,178,Account08,Account12,40,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,175,176,Account09,Account10,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,175,177,Account09,Account11,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,175,178,Account09,Account12,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,176,177,Account10,Account11,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,176,178,Account10,Account12,20,Very Fast (0-60s)
https://www.facebook.com/coord_url_018/,177,178,Account11,Account12,10,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,179,180,Account13,Account14,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,179,181,Account13,Account15,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,179,182,Account13,Account16,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,179,183,Account13,Account17,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,179,184,Account13,Account18,70,Fast (1-5min)
https://www.facebook.com/coord_url_019/,179,185,Account13,Account19,84,Fast (1-5min)
https://www.facebook.com/coord_url_019/,179,186,Account13,Account20,98,Fast (1-5min)
https://www.facebook.com/coord_url_019/,180,181,Account14,Account15,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,180,182,Account14,Account16,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,180,183,Account14,Account17,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,180,184,Account14,Account18,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,180,185,Account14,Account19,70,Fast (1-5min)
https://www.facebook.com/coord_url_019/,180,186,Account14,Account20,84,Fast (1-5min)
https://www.facebook.com/coord_url_019/,181,182,Account15,Account16,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,181,183,Account15,Account17,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,181,184,Account15,Account18,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,181,185,Account15,Account19,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,181,186,Account15,Account20,70,Fast (1-5min)
https://www.facebook.com/coord_url_019/,182,183,Account16,Account17,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,182,184,Account16,Account18,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,182,185,Account16,Account19,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,182,186,Account16,Account20,56,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,183,184,Account17,Account18,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,183,185,Account17,Account19,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,183,186,Account17,Account20,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,184,185,Account18,Account19,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,184,186,Account18,Account20,28,Very Fast (0-60s)
https://www.facebook.com/coord_url_019/,185,186,Account19,Account20,14,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,188,Account01,Account02,6,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,189,Account01,Account03,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,190,Account01,Account04,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,191,Account01,Account05,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,192,Account01,Account06,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,193,Account01,Account07,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,194,Account01,Account08,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,195,Account01,Account09,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,196,Account01,Account10,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,197,Account01,Account11,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,187,198,Account01,Account12,66,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,199,Account01,Account13,72,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,200,Account01,Account14,78,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,201,Account01,Account15,84,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,202,Account01,Account16,90,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,203,Account01,Account17,96,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,204,Account01,Account18,102,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,205,Account01,Account19,108,Fast (1-5min)
https://www.facebook.com/coord_url_020/,187,206,Account01,Account20,114,Fast (1-5min)
https://www.facebook.com/coord_url_020/,188,189,Account02,Account03,6,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,190,Account02,Account04,12,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,191,Account02,Account05,18,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,192,Account02,Account06,24,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,193,Account02,Account07,30,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,194,Account02,Account08,36,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,195,Account02,Account09,42,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,196,Account02,Account10,48,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,197,Account02,Account11,54,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,198,Account02,Account12,60,Very Fast (0-60s)
https://www.facebook.com/coord_url_020/,188,199,Account02,Account13,66,Fast (1-5min)
